binary_id,sid,cwe,class_count,nearest_cwe,nearest_dist,near_same,exact_same_strict,exact_same_loose,exact_same_marker,other_strict,other_loose,has_token,calls,ptr_sig,body_len,insn_count
BIN_9261609,39777,CWE-427,131,CWE-427,1,9,0,0,0,,,False,wcslen|memset|wcschr|wcschr,data:1|dataBuffer:0|wsaData:0|wsaDataInit:0|recvResult:0|service:0|replace:1|connectSocket:0|dataLen:0,683,139
BIN_9273189,41162,CWE-469,19,CWE-469,1,12,0,0,0,,,False,globalreturnstrueorfalse|wcschr|exit|printunsignedline|wcschr|exit|printunsignedline,string1:0|string2:0|slashInString1:1|indexOfSlashInString1:0|string1:0|slashInString1:1|indexOfSlashInString1:0,268,62
BIN_9273197,35092,CWE-390,34,CWE-390,1,8,2,2,2,,,True,.text$_znst7__cxx1112basic_stringicst11char_traitsicesaiceec1is3_eepkcrks3_|_znst7__cxx1112basic_stringicst11char_traitsicesaiceec1is3_eepkcrks3_|.text$_znst15__new_allocatoriced2ev|_znst15__new_allocatoriced2ev|rand|rand|.text$_znkst7__cxx1112basic_stringicst11char_traitsicesaicee6substreyy|_znkst7__cxx1112basic_stringicst11char_traitsicesaicee6substreyy|.text$_znkst7__cxx1112basic_stringicst11char_traitsicesaicee5c_strev|_znkst7__cxx1112basic_stringicst11char_traitsicesaicee5c_strev|printline|.text$_znst7__cxx1112basic_stringicst11char_traitsicesaiceed1ev|_znst7__cxx1112basic_stringicst11char_traitsicesaiceed1ev|.text$_znst7__cxx1112basic_stringicst11char_traitsicesaiceed1ev|_znst7__cxx1112basic_stringicst11char_traitsicesaiceed1ev|.text$_znst15__new_allocatoriced2ev|_znst15__new_allocatoriced2ev|.text$_znst7__cxx1112basic_stringicst11char_traitsicesaiceed1ev|_znst7__cxx1112basic_stringicst11char_traitsicesaiceed1ev|.text$_znst7__cxx1112basic_stringicst11char_traitsicesaiceed1ev|_znst7__cxx1112basic_stringicst11char_traitsicesaiceed1ev|_unwind_resume|__cxa_begin_catch|__cxa_end_catch,,259,77
BIN_9274248,45391,CWE-606,118,CWE-606,1,11,1,1,1,,,False,strlen|getenv|strncat|sscanf|printintline,data:1|dataBuffer:0|dataLen:0|environment:1|i:0|n:0|intVariable:0,298,60
BIN_9277280,45841,CWE-617,93,CWE-617,2,10,0,0,0,,,False,fgets|atoi|printline,data:0|inputBuffer:0|dataCopy:0|data:0,162,41
BIN_9290828,47080,CWE-680,142,CWE-680,1,13,1,1,1,,,True,memset|atoi|_znay|printintline|_zdapv,,713,146
BIN_9300459,46033,CWE-617,93,CWE-617,2,7,0,0,0,,,False,rand|rand|rand|rand|rand|rand|rand,data:0|dataCopy:0|data:0,152,46
BIN_9311336,28216,CWE-196,11,CWE-196,1,7,0,0,0,,,False,rand|rand|printintline,intUnsigned:0|intSigned:0,65,22
BIN_9316497,45310,CWE-606,118,CWE-606,1,12,0,1,1,,,False,strlen|memset|strchr|strchr|sscanf|printintline,data:1|dataBuffer:0|wsaData:0|wsaDataInit:0|recvResult:0|service:0|replace:1|connectSocket:0|dataLen:0|i:0|n:0|intVariable:0,811,148
BIN_9317734,41835,CWE-511,27,CWE-511,2,8,0,0,0,,,False,_time64,currentTime:0,72,21
BIN_9320689,41475,CWE-476,98,CWE-476,1,15,0,0,0,,,False,printintline,data:1,58,18
BIN_9323314,41732,CWE-510,17,CWE-510,1,13,0,0,0,,,False,memset|strcmp|printline,j:0|wsaData:0|wsaDataInit:0|service:0|acceptService:0|acceptServiceLen:0|listenSocket:0|acceptSocket:0|hostname:0|servInfo:0,722,148
BIN_9327798,46297,CWE-666,34,CWE-666,1,15,0,1,2,,,False,staticreturnstrue|strlen|memset|strchr|strchr|printline,data:0|wsaData:0|wsaDataInit:0|recvResult:0|service:0|replace:1|listenSocket:0|acceptSocket:0|dataLen:0,757,150
BIN_9339287,10888,CWE-123,43,CWE-123,2,10,0,0,0,,,True,memset,,549,105
BIN_9355687,41333,CWE-476,98,CWE-476,1,13,1,1,1,,,False,printlonglongline,data:1,64,20
BIN_9362646,47146,CWE-680,142,CWE-680,3,6,0,0,0,,,True,rand|rand|rand|rand|rand|rand|rand,,124,40
BIN_9371510,10987,CWE-123,43,CWE-123,1,3,0,0,0,,,False,badsource,data:0|head:0,168,41
BIN_9373660,47087,CWE-680,142,CWE-680,1,13,0,0,0,,,True,memset|atoi|_znay|printintline|_zdapv,,731,147
BIN_9401241,36176,CWE-400,193,CWE-400,1,9,2,2,2,,,False,rand|rand|rand|rand|rand|rand|rand|printline,count:0,133,43
BIN_9405846,48761,CWE-761,150,CWE-761,1,9,1,1,1,,,False,malloc|exit|strlen|memset|strchr|strchr|printline|free,data:1|wsaData:0|wsaDataInit:0|recvResult:0|service:0|replace:1|connectSocket:0|dataLen:0,671,139
BIN_9428082,41955,CWE-563,159,CWE-563,2,5,0,0,0,,,True,printintline,,38,11
BIN_9431716,49089,CWE-761,150,CWE-761,1,14,0,1,2,,,False,malloc|exit|wcslen|fgetws|wcslen|printline|staticreturnstrue|printline|free,data:1|dataLen:0,336,92
BIN_9440151,46092,CWE-665,52,CWE-665,2,11,1,4,4,,,False,memset|strcat|printline,data:1|dataBuffer:0|source:0,89,22
BIN_9442686,36182,CWE-400,193,CWE-400,2,8,0,0,0,,,False,rand|rand|rand|rand|rand|rand|rand|printline,count:0|countCopy:0|count:0,143,45
BIN_9470230,39102,CWE-416,186,CWE-416,1,13,0,0,0,,,True,_znay|_zdapv|printlongline,,136,36
BIN_9481229,36021,CWE-400,193,CWE-400,1,10,0,0,1,,,False,memset|atoi|printline,count:0|wsaData:0|wsaDataInit:0|recvResult:0|service:0|listenSocket:0|acceptSocket:0|inputBuffer:0,584,120
BIN_9515978,41183,CWE-475,18,CWE-475,2,13,0,0,0,,,False,memcpy|printline,dataBuffer:0|data:1,234,42
BIN_9516649,46392,CWE-672,8,CWE-672,1,16,1,1,1,,,True,.text$_znst7__cxx114listiisaiieec1ev|_znst7__cxx114listiisaiieec1ev|.text$_znst7__cxx114listiisaiiee9push_backeoi|_znst7__cxx114listiisaiiee9push_backeoi|.text$_znst7__cxx114listiisaiiee9push_backeoi|_znst7__cxx114listiisaiiee9push_backeoi|.text$_znst14_list_iteratoriiec1ev|_znst14_list_iteratoriiec1ev|_zstlsist11char_traitsiceerst13basic_ostreamict_es5_pkc|.text$_znst7__cxx114listiisaiiee5beginev|_znst7__cxx114listiisaiiee5beginev|.text$_znkst14_list_iteratoriiedeev|_znkst14_list_iteratoriiedeev|.text$_znst7__cxx114listiisaiiee5clearev|_znst7__cxx114listiisaiiee5clearev|_zstlsist11char_traitsiceerst13basic_ostreamict_es5_pkc|.text$_znkst14_list_iteratoriiedeev|_znkst14_list_iteratoriiedeev|_znsolsei|.text$_znst14_list_iteratoriieppei|_znst14_list_iteratoriieppei|.text$_znst7__cxx114listiisaiiee3endev|_znst7__cxx114listiisaiiee3endev|.text$_zstnerkst14_list_iteratoriies2_|_zstnerkst14_list_iteratoriies2_|_znsolsepfrsos_e|.text$_znst7__cxx114listiisaiieed1ev|_znst7__cxx114listiisaiieed1ev|.text$_znst7__cxx114listiisaiieed1ev|_znst7__cxx114listiisaiieed1ev|_unwind_resume,,364,94
BIN_9516766,35292,CWE-397,10,CWE-397,1,5,2,2,2,,,True,__cxa_allocate_exception|.text$_znst9exceptionc1ev|_znst9exceptionc1ev|__cxa_throw,,61,16
BIN_9537982,35705,CWE-400,193,CWE-400,1,12,0,0,1,,,True,fgets|atoi|printline|fopen|exit|fwrite|exit|fclose,count:0|myUnion:0|inputBuffer:0|count:0|i:0|pFile:1|filename:1,285,69
BIN_9540869,10979,CWE-123,43,CWE-123,1,8,1,1,1,,,False,memset,data:0|head:0|wsaData:0|wsaDataInit:0|recvResult:0|service:0|listenSocket:0|acceptSocket:0,609,118
BIN_9547372,47246,CWE-688,5,CWE-688,1,13,0,1,1,,,False,staticreturnstrue|sprintf|printline,dest:0|intFive:0,74,20
BIN_9553892,35448,CWE-398,84,CWE-398,1,11,1,1,1,,,False,printintline|printintline,intOne:0,56,18
BIN_9560154,38928,CWE-416,186,CWE-416,1,11,0,0,0,,,False,malloc|exit|free|printintline,data:1|i:0,148,38
BIN_9562037,46196,CWE-665,52,CWE-665,1,13,0,0,1,,,False,wmemset|wcscat|printwline,data:1|dataBuffer:0|dataCopy:1|data:1|source:0,128,26
BIN_9566186,35328,CWE-398,84,CWE-398,1,13,1,1,1,,,False,printline,,30,10
BIN_9572358,32181,CWE-367,18,CWE-367,1,12,0,1,1,,,False,fgets|printline|strlen|exit|exit|exit,filename:0|fileDesc:0,363,81
BIN_9573980,46147,CWE-665,52,CWE-665,1,11,0,0,0,,,False,memset|strlen|strncat|printline,data:1|dataBuffer:0|dataCopy:1|data:1|sourceLen:0|source:0,155,32
BIN_9582955,42073,CWE-563,159,CWE-563,2,7,0,5,5,,,False,,data:0,29,9
BIN_9586372,41433,CWE-476,98,CWE-476,1,8,0,0,0,,,False,badsink,data:1,35,11
BIN_9598174,41075,CWE-467,20,CWE-467,1,12,1,2,4,,,False,malloc|exit|printintline|free,badInt:1,90,25
BIN_9602110,46142,CWE-665,52,CWE-665,1,14,0,1,1,,,False,memset|strlen|strncat|printline,data:1|dataBuffer:0|sourceLen:0|source:0,128,29
BIN_9608802,39879,CWE-427,131,CWE-427,1,13,0,2,2,,,False,wcslen|wcsncat,data:1|dataBuffer:0|dataLen:0|environment:1,223,50
BIN_9609762,41427,CWE-476,98,CWE-476,1,10,0,0,0,,,False,badsink,data:1,45,12
BIN_9627748,7873,CWE-135,24,CWE-135,2,11,0,0,0,,,False,malloc|exit|wmemset|strlen|calloc|exit|wcscpy|printline|free,data:1|dataBadBuffer:1|dataLen:0|dest:1,224,57
BIN_9648746,38918,CWE-416,186,CWE-416,1,11,0,0,0,,,True,_zn45cwe416_use_after_free__malloc_free_int64_t_43l9badsourceerpx|printlonglongline,,50,15
BIN_9649649,435,CWE-135,24,CWE-135,1,10,0,0,0,,,False,,data:1|funcPtr:1,58,16
BIN_9654084,38882,CWE-416,186,CWE-416,1,11,0,1,1,,,False,malloc|exit|memset|free|printline,data:1,132,35
BIN_9670819,35838,CWE-400,193,CWE-400,2,13,0,0,0,,,False,fscanf|fopen|exit|fwrite|exit|fclose,count:0|i:0|pFile:1|filename:1,254,61
BIN_9696742,48810,CWE-761,150,CWE-761,1,13,0,0,0,,,False,malloc|exit|strlen|fgets|strlen|printline|printline|free,j:0|data:1|dataLen:0,320,90
BIN_9698941,37869,CWE-404,10,CWE-404,1,11,1,1,1,,,False,fclose,data:0,74,21
BIN_9720555,35779,CWE-400,193,CWE-400,1,8,1,2,2,,,False,fscanf|printline,count:0|i:0,111,29
BIN_9735301,42056,CWE-563,159,CWE-563,1,7,0,0,0,,,False,,j:0|data:0,42,14
BIN_9736034,46311,CWE-666,34,CWE-666,1,16,0,0,2,,,False,strlen|memset|strchr|strchr|printline,data:0|wsaData:0|wsaDataInit:0|recvResult:0|service:0|replace:1|listenSocket:0|acceptSocket:0|dataLen:0,757,150
BIN_9739985,41658,CWE-483,9,CWE-483,2,8,0,0,0,,,False,rand|printline|printline,x:0|y:0,124,36
BIN_9785969,45980,CWE-617,93,CWE-617,1,13,1,2,2,,,False,memset|atoi,data:0|wsaData:0|wsaDataInit:0|recvResult:0|service:0|listenSocket:0|acceptSocket:0|inputBuffer:0,572,116
BIN_9798849,53010,CWE-775,26,CWE-775,1,6,0,0,0,,,True,fopen|badsink,data:1,65,16
BIN_9811625,42080,CWE-563,159,CWE-563,2,8,5,5,5,,,False,,data:0,29,9
BIN_9820578,35925,CWE-400,193,CWE-400,1,13,0,0,2,,,False,memset|atoi|printline,count:0|wsaData:0|wsaDataInit:0|recvResult:0|service:0|listenSocket:0|acceptSocket:0|inputBuffer:0|i:0,616,124
BIN_9837468,41971,CWE-563,159,CWE-563,1,8,2,2,2,,,False,,data:0,20,9
BIN_9871463,46790,CWE-680,142,CWE-680,1,9,0,0,1,,,False,staticreturnstrue|memset|atoi|malloc|exit|printintline|free,data:0|wsaData:0|wsaDataInit:0|recvResult:0|service:0|listenSocket:0|acceptSocket:0|inputBuffer:0|i:0|intPointer:1,690,139
BIN_9871720,52943,CWE-773,20,CWE-773,1,11,1,1,1,,,False,,data:0,121,32
BIN_9875650,42325,CWE-563,159,CWE-563,2,8,1,1,1,,,False,printlonglongline,data:0,43,12
BIN_9877479,42362,CWE-563,159,CWE-563,1,12,1,1,1,,,False,printintline,data:0,65,20
BIN_9882718,38952,CWE-416,186,CWE-416,1,8,1,1,1,,,False,malloc|exit|free|printlongline,data:1|i:0,152,40
BIN_9884603,48755,CWE-761,150,CWE-761,2,10,0,0,0,,,False,malloc|exit|strlen|memset|strchr|strchr|printline|free,data:1|wsaData:0|wsaDataInit:0|recvResult:0|service:0|replace:1|connectSocket:0|dataLen:0,683,142
BIN_9887340,39253,CWE-416,186,CWE-416,3,10,0,0,0,,,True,_znwy|_zdlpvy|printlongline,,82,23
BIN_9896843,45302,CWE-606,118,CWE-606,1,13,1,1,1,,,False,strlen|memset|strchr|strchr|sscanf|printintline,data:1|dataBuffer:0|wsaData:0|wsaDataInit:0|recvResult:0|service:0|replace:1|connectSocket:0|dataLen:0|i:0|n:0|intVariable:0,839,154
BIN_9902339,41601,CWE-480,9,CWE-480,2,9,4,5,5,,,False,,,7,5
BIN_9902450,46977,CWE-680,142,CWE-680,1,10,2,2,2,,,True,_znay|printintline|_zdapv,,141,38
BIN_9903000,49009,CWE-761,150,CWE-761,1,9,0,0,0,,,True,malloc|exit|strlen|memset|strchr|strchr|printline|free,data:1|myUnion:0|wsaData:0|wsaDataInit:0|recvResult:0|service:0|replace:1|listenSocket:0|acceptSocket:0|dataLen:0|data:1,813,165
BIN_9918364,41812,CWE-511,27,CWE-511,1,11,0,0,0,,,False,_time64|srand|rand,,76,22
BIN_9923796,35486,CWE-398,84,CWE-398,1,8,1,1,1,,,False,printline,,31,11
BIN_9933907,35173,CWE-390,34,CWE-390,1,12,1,1,1,,,False,sqrt|printdoubleline,doubleNumber:0,92,24
BIN_9934464,36036,CWE-400,193,CWE-400,2,12,0,0,0,,,False,memset|atoi|badsink,count:0|wsaData:0|wsaDataInit:0|recvResult:0|service:0|listenSocket:0|acceptSocket:0|inputBuffer:0,553,111
BIN_9948771,32117,CWE-364,7,CWE-364,1,11,0,0,1,,,True,staticreturnstrue|signal|free|malloc|exit|signal|free,gStructSigAtomic:1,202,43
BIN_9965993,37895,CWE-404,10,CWE-404,1,7,0,0,0,,,False,,data:0|funcPtr:1,77,21
BIN_9967701,35843,CWE-400,193,CWE-400,1,13,0,2,2,,,False,fscanf|fopen|exit|fwrite|exit|fclose,count:0|i:0|pFile:1|filename:1,224,55
BIN_9980384,45547,CWE-606,118,CWE-606,1,10,0,2,2,,,False,wcslen|memset|wcschr|wcschr|swscanf|printintline,data:1|dataBuffer:0|wsaData:0|wsaDataInit:0|recvResult:0|service:0|replace:1|connectSocket:0|dataLen:0|i:0|n:0|intVariable:0,961,163
BIN_1008780,46640,CWE-680,142,CWE-680,1,6,1,1,1,,,False,fgets|atoi|printline|malloc|exit|printintline|free,data:0|inputBuffer:0|i:0|intPointer:1,226,58
BIN_1012870,46401,CWE-672,8,CWE-672,1,11,0,0,0,,,True,.text$_znst7__cxx114listiisaiieec1ev|_znst7__cxx114listiisaiieec1ev|.text$_znst7__cxx114listiisaiieec1erks2_|_znst7__cxx114listiisaiieec1erks2_|.text$_znst7__cxx114listiisaiiee9push_backeoi|_znst7__cxx114listiisaiiee9push_backeoi|.text$_znst7__cxx114listiisaiiee9push_backeoi|_znst7__cxx114listiisaiiee9push_backeoi|.text$_znst7__cxx114listiisaiieeaserks2_|_znst7__cxx114listiisaiieeaserks2_|.text$_znst7__cxx114listiisaiieed1ev|_znst7__cxx114listiisaiieed1ev|.text$_znst7__cxx114listiisaiieec1erks2_|_znst7__cxx114listiisaiieec1erks2_|.text$_znst14_list_iteratoriiec1ev|_znst14_list_iteratoriiec1ev|_zstlsist11char_traitsiceerst13basic_ostreamict_es5_pkc|.text$_znst7__cxx114listiisaiiee5beginev|_znst7__cxx114listiisaiiee5beginev|.text$_znkst14_list_iteratoriiedeev|_znkst14_list_iteratoriiedeev|.text$_znst7__cxx114listiisaiiee5clearev|_znst7__cxx114listiisaiiee5clearev|_zstlsist11char_traitsiceerst13basic_ostreamict_es5_pkc|.text$_znkst14_list_iteratoriiedeev|_znkst14_list_iteratoriiedeev|_znsolsei|.text$_znst14_list_iteratoriieppei|_znst14_list_iteratoriieppei|.text$_znst7__cxx114listiisaiiee3endev|_znst7__cxx114listiisaiiee3endev|.text$_zstnerkst14_list_iteratoriies2_|_zstnerkst14_list_iteratoriies2_|_znsolsepfrsos_e|.text$_znst7__cxx114listiisaiieed1ev|_znst7__cxx114listiisaiieed1ev|.text$_znst7__cxx114listiisaiieed1ev|_znst7__cxx114listiisaiieed1ev|.text$_znst7__cxx114listiisaiieed1ev|_znst7__cxx114listiisaiieed1ev|.text$_znst7__cxx114listiisaiieed1ev|_znst7__cxx114listiisaiieed1ev|.text$_znst7__cxx114listiisaiieed1ev|_znst7__cxx114listiisaiieed1ev|_unwind_resume,,481,118
BIN_1014223,41655,CWE-483,9,CWE-483,1,11,0,0,0,,,False,globalreturnstrue|rand|printline|printline,x:0|y:0,119,35
BIN_1034739,39115,CWE-416,186,CWE-416,2,17,2,2,2,,,True,_znay|_zdapv|printlongline,,118,32
BIN_1038093,35566,CWE-400,193,CWE-400,1,7,0,0,0,,,True,memset|atoi|badsink,count:0|wsaData:0|wsaDataInit:0|recvResult:0|service:0|connectSocket:0|inputBuffer:0,432,87
BIN_1041300,39725,CWE-427,131,CWE-427,3,7,0,0,0,,,False,strlen|memset|strchr|strchr,data:1|dataBuffer:0|wsaData:0|wsaDataInit:0|recvResult:0|service:0|replace:1|listenSocket:0|acceptSocket:0|dataLen:0,1074,178
BIN_1043902,39158,CWE-416,186,CWE-416,2,9,0,0,0,,,True,_znay|wmemset|_zdapv|printwline,,145,38
BIN_1043999,39100,CWE-416,186,CWE-416,3,14,1,1,1,,,True,_znay|_zdapv|printlongline,,116,30
BIN_1057461,48848,CWE-761,150,CWE-761,1,9,0,0,0,,,False,malloc|exit|strlen|getenv|strncat|printline|free,data:1|dataLen:0|environment:1,200,55
BIN_1058624,46314,CWE-666,34,CWE-666,2,16,0,0,0,,,False,strlen|memset|strchr|strchr|printline,data:0|wsaData:0|wsaDataInit:0|recvResult:0|service:0|replace:1|listenSocket:0|acceptSocket:0|dataLen:0,759,150
BIN_1061651,35251,CWE-396,25,CWE-396,2,11,1,1,1,,,True,rand|__cxa_allocate_exception|_znst12out_of_rangec1epkc|__cxa_throw|rand|__cxa_allocate_exception|_znst12domain_errorc1epkc|__cxa_throw|printline|__cxa_free_exception|__cxa_free_exception|__cxa_begin_catch|printline|__cxa_end_catch|__cxa_end_catch|_unwind_resume,,274,76
BIN_1075454,42302,CWE-563,159,CWE-563,2,8,0,0,0,,,False,printhexcharline,data:0,54,18
BIN_1078222,42299,CWE-563,159,CWE-563,1,8,2,2,2,,,False,printhexcharline,data:0,34,12
BIN_1081392,47174,CWE-681,19,CWE-681,2,11,0,0,1,,,False,staticreturnstrue|fgets|atof|printline|printfloatline,inputBuffer:0|doubleNumber:0,155,37
BIN_1093551,39626,CWE-427,131,CWE-427,1,6,1,2,2,,,False,strlen|getenv|strncat,data:1|dataBuffer:0|dataLen:0|environment:1,433,66
BIN_1108965,47094,CWE-680,142,CWE-680,1,10,1,1,1,,,True,memset|atoi|_znay|printintline|_zdapv,,720,146
BIN_1114212,41112,CWE-468,13,CWE-468,1,15,0,0,0,,,False,printintline,j:0|intArray:0|charPointer:1|toPrint:0,105,28
BIN_1118190,41828,CWE-511,27,CWE-511,1,11,0,0,0,,,False,_time64,currentTime:0,69,20
BIN_1119769,46619,CWE-680,142,CWE-680,1,5,0,0,0,,,True,memset|atoi|badsink,data:0|wsaData:0|wsaDataInit:0|recvResult:0|service:0|connectSocket:0|inputBuffer:0,432,87
BIN_1136148,35975,CWE-400,193,CWE-400,1,5,0,0,0,,,False,memset|atoi|fopen|exit|fwrite|exit|fclose,count:0|wsaData:0|wsaDataInit:0|recvResult:0|service:0|listenSocket:0|acceptSocket:0|inputBuffer:0|i:0|pFile:1|filename:1,758,149
BIN_1142167,47136,CWE-680,142,CWE-680,1,12,2,2,2,,,True,rand|rand|rand|rand|rand|rand|rand|_znay|printintline|_zdapv,,215,64
BIN_1149573,45752,CWE-606,118,CWE-606,1,9,0,0,0,,,False,wcslen|memset|wcschr|wcschr,data:1|funcPtr:1|dataBuffer:0|wsaData:0|wsaDataInit:0|recvResult:0|service:0|replace:1|listenSocket:0|acceptSocket:0|dataLen:0,1007,171
BIN_1160035,39977,CWE-427,131,CWE-427,1,13,0,0,0,,,False,wcslen|memset|wcschr|wcschr,i:0|data:1|dataBuffer:0|wsaData:0|wsaDataInit:0|recvResult:0|service:0|replace:1|listenSocket:0|acceptSocket:0|dataLen:0,816,163
BIN_1174436,35598,CWE-400,193,CWE-400,1,12,1,1,1,,,False,memset|atoi|printline,count:0|wsaData:0|wsaDataInit:0|recvResult:0|service:0|connectSocket:0|inputBuffer:0,479,99
BIN_1179308,39301,CWE-416,186,CWE-416,1,14,4,4,4,,,True,_znwy|_zdlpvy|printwcharline,,85,24
BIN_1180157,10881,CWE-123,43,CWE-123,1,13,1,2,2,,,False,memset,data:0|head:0|wsaData:0|wsaDataInit:0|recvResult:0|service:0|connectSocket:0,498,95
BIN_1182651,45415,CWE-606,118,CWE-606,3,7,0,0,0,,,True,_zn52cwe606_unchecked_loop_condition__char_environment_43l9badsourceerpc|sscanf|printintline,,228,46
BIN_1182987,46245,CWE-665,52,CWE-665,2,8,0,0,0,,,False,wmemset|wcslen|wcsncat|printwline,data:1|dataPtr1:1|dataPtr2:1|dataBuffer:0|data:1|data:1|sourceLen:0|source:0,208,41
BIN_1187030,42111,CWE-563,159,CWE-563,2,12,1,1,1,,,False,,data:0,22,9
BIN_1198384,42392,CWE-563,159,CWE-563,1,11,1,1,1,,,False,printlongline,data:0,67,20
BIN_1224408,46603,CWE-680,142,CWE-680,2,14,0,0,0,,,False,memset|atoi|malloc|exit|printintline|free,data:0|wsaData:0|wsaDataInit:0|recvResult:0|service:0|connectSocket:0|inputBuffer:0|i:0|intPointer:1,580,117
BIN_1224620,48994,CWE-761,150,CWE-761,1,11,1,1,1,,,False,malloc|exit|strlen|memset|strchr|strchr|printline|free,data:1|wsaData:0|wsaDataInit:0|recvResult:0|service:0|replace:1|listenSocket:0|acceptSocket:0|dataLen:0,798,165
BIN_1227205,45991,CWE-617,93,CWE-617,1,8,0,0,0,,,True,_zn44cwe617_reachable_assertion__listen_socket_43l9badsourceeri,,74,20
BIN_1239816,45824,CWE-617,93,CWE-617,1,9,0,0,1,,,False,fgets|atoi|printline,data:0|inputBuffer:0,159,40
BIN_1245531,35050,CWE-377,54,CWE-377,1,15,0,0,0,,,False,exit|printwline|printline,filename:1|tmpl:0|fileDesc:0,181,44
BIN_1262908,45791,CWE-617,93,CWE-617,1,12,0,0,0,,,False,badsource,data:0,83,21
BIN_1275683,7874,CWE-135,24,CWE-135,3,12,0,1,1,,,False,malloc|exit|wmemset|strlen|calloc|exit|wcscpy|printline|free,data:1|dataBadBuffer:1|dataLen:0|dest:1,198,51
BIN_1279926,49194,CWE-761,150,CWE-761,1,12,0,0,0,,,False,malloc|exit|wcslen|fopen|fgetws|printline|fclose|printline|free,j:0|data:1|dataLen:0|pFile:1,300,80
BIN_1280594,39352,CWE-426,45,CWE-426,1,15,0,1,1,,,False,,data:1|dataBuffer:0|pipe:1,214,40
BIN_1280987,41792,CWE-511,27,CWE-511,1,10,0,0,0,,,False,,count:0,67,19
BIN_1286094,35485,CWE-398,84,CWE-398,1,9,1,1,1,,,False,printline,,44,14
BIN_1297018,38976,CWE-416,186,CWE-416,1,13,0,0,1,,,False,globalreturnstrue|malloc|exit|free|globalreturnstrue|printstructline,data:1|i:0,169,42
BIN_1306446,46191,CWE-665,52,CWE-665,1,13,0,2,2,,,False,wmemset|wcscat|printwline,data:1|dataBuffer:0|source:0,101,23
BIN_1318032,49007,CWE-761,150,CWE-761,1,11,0,0,0,,,False,malloc|exit|strlen|memset|strchr|strchr|printline|free,data:1|dataPtr1:1|dataPtr2:1|data:1|wsaData:0|wsaDataInit:0|recvResult:0|service:0|replace:1|listenSocket:0|acceptSocket:0|dataLen:0|data:1,866,175
BIN_1343172,31022,CWE-242,8,CWE-242,1,10,0,1,2,,,False,globalreturnstrue|gets|printline|exit|printline,dest:0|result:1,88,25
BIN_1345675,39455,CWE-426,45,CWE-426,3,7,0,0,0,,,True,wcscpy,,334,55
BIN_1346053,39279,CWE-416,186,CWE-416,1,10,1,1,1,,,True,_znwy|_zdlpvy|printstructline,,92,24
BIN_1359772,46077,CWE-617,93,CWE-617,1,5,0,0,0,,,False,,j:0,62,18
BIN_1362201,42524,CWE-588,22,CWE-588,1,10,1,1,1,,,True,printintline,,71,20
BIN_1369517,39461,CWE-426,45,CWE-426,1,5,0,0,0,,,True,wcscpy|badsink,data:1|dataBuffer:0,297,41
BIN_1385906,41617,CWE-481,8,CWE-481,1,10,0,0,1,,,False,globalreturnstrue|rand|printline,intRand:0,54,16
BIN_1401778,46577,CWE-676,9,CWE-676,2,8,0,0,0,,,True,.text$_zstrsicst11char_traitsiceerst13basic_istreamit_t0_es6_ps3_|_zstrsicst11char_traitsiceerst13basic_istreamit_t0_es6_ps3_|printline,,60,18
BIN_1429221,41633,CWE-482,8,CWE-482,1,10,1,1,1,,,False,printintline|printintline,intBadSink:0,55,18
BIN_1430751,10891,CWE-123,43,CWE-123,1,7,0,0,0,,,False,badsource,data:0|head:0,168,41
BIN_1433961,42357,CWE-563,159,CWE-563,1,10,0,1,1,,,False,printintline,data:0,59,18
BIN_1435223,36083,CWE-400,193,CWE-400,1,12,0,0,0,,,False,rand|rand|rand|rand|rand|rand|rand|printline,count:0|i:0,154,48
BIN_1442792,46609,CWE-680,142,CWE-680,2,10,0,0,0,,,False,badsource|malloc|exit|printintline|free,data:0|i:0|intPointer:1,159,42
BIN_1448086,35408,CWE-398,84,CWE-398,1,16,1,1,1,,,False,rand|printline|printline,x:0,109,34
BIN_1455949,41852,CWE-526,9,CWE-526,1,9,0,0,0,,,False,getenv|printline,,52,16
BIN_1463953,39028,CWE-416,186,CWE-416,1,13,0,0,0,,,True,_zn47cwe416_use_after_free__new_delete_array_char_439badsourceerpc|printline,,47,14
BIN_1466363,39695,CWE-427,131,CWE-427,1,6,0,0,0,,,True,strlen|fopen|fgets|printline|fclose,,561,94
BIN_1474416,18961,CWE-188,21,CWE-188,1,6,0,0,0,,,False,printintline|printintline,structCharInt:0|charPtr:1,74,23
BIN_1480851,41409,CWE-476,98,CWE-476,1,6,2,2,2,,,False,printlongline,data:1,36,12
BIN_1486233,39254,CWE-416,186,CWE-416,2,9,0,0,0,,,True,_znwy|_zdlpvy|printlongline,,82,23
BIN_1487310,48859,CWE-761,150,CWE-761,3,10,1,1,1,,,False,malloc|exit|strlen|getenv|strncat|printline|free,data:1|dataLen:0|environment:1,190,53
BIN_1488166,42229,CWE-563,159,CWE-563,1,10,1,1,1,,,False,,data:0,8,6
BIN_1501184,35257,CWE-396,25,CWE-396,1,12,0,0,0,,,True,rand|__cxa_allocate_exception|_znst12out_of_rangec1epkc|__cxa_throw|rand|__cxa_allocate_exception|_znst12domain_errorc1epkc|__cxa_throw|printline|__cxa_free_exception|__cxa_free_exception|_unwind_resume|__cxa_begin_catch|printline|__cxa_end_catch|__cxa_end_catch|_unwind_resume,,305,86
